Gene name,Expression level,Read count,Strain,Time_min,Expression_combined
ALAS1,0.04437476263299983,0.05412664122002399,confidential_restricted_data,315,0.04925070192651191
ALAS1,0.3199221572047107,0.1911348156084361,confidential_restricted_data,316,0.2555284864065734
ALAS1,0.004746924436727908,0.03089396308828094,confidential_restricted_data,317,0.017820443762504426
ALAS1,0.0044985401299253444,0.023033658326051157,confidential_restricted_data,318,0.01376609922798825
ALAS1,0.004356871422830416,0.05318140335653208,confidential_restricted_data,319,0.028769137389681246
ALAS1,0.0023842507837000208,0.04706224255497154,confidential_restricted_data,320,0.02472324666933578
ALAS1,0.0,0.009153771815845414,confidential_restricted_data,321,0.004576885907922707
ALAS1,0.004656376415644562,0.050892958661365076,confidential_restricted_data,322,0.02777466753850482
ALAS1,0.007822596690275819,0.04432614582711733,confidential_restricted_data,323,0.026074371258696574
ALAS1,0.019116142572290308,0.08994570895911745,confidential_restricted_data,324,0.05453092576570388
ALAS1,0.0018601673454087628,0.02054626645834219,confidential_restricted_data,325,0.011203216901875477
ALAS1,0.004191865115390931,0.025869316197946128,confidential_restricted_data,326,0.015030590656668529
ALAS1,0.018542424667622487,0.13068977190181122,confidential_restricted_data,327,0.07461609828471685
ALAS1,0.010235311993141918,0.09427385369031996,confidential_restricted_data,328,0.052254582841730936
ALAS1,0.006930760718202836,0.061787916226815315,confidential_restricted_data,329,0.03435933847250908
ALAS1,0.0028153419025396227,0.016964302970877414,confidential_restricted_data,330,0.009889822436708518
ALAS1,0.002026019157330377,0.03651555497360593,confidential_restricted_data,331,0.019270787065468153
ALAS1,0.000908652649039075,0.008855270961572612,confidential_restricted_data,332,0.0048819618053058435
ALAS1,0.0029803733595458563,0.019451772446609596,confidential_restricted_data,333,0.011216072903077726
ALAS1,0.006292335373486946,0.03462513297525356,confidential_restricted_data,334,0.020458734174370254
ALAS1,0.0022102864401042635,0.015322600757290136,confidential_restricted_data,335,0.0087664435986972
ALAS1,0.33626660674395165,0.18043875347684565,confidential_restricted_data,336,0.25835268011039864
ALAS1,0.1726046861614068,0.14889810661048974,confidential_restricted_data,337,0.16075139638594826
ALAS1,0.05037760254123869,0.20745203183650257,confidential_restricted_data,338,0.12891481718887063
ALAS1,0.035200308466861285,0.12432207737574637,confidential_restricted_data,339,0.07976119292130382
ALAS1,0.058261486330484724,0.307547069328267,confidential_restricted_data,340,0.18290427782937585
ALAS1,0.035873429435304895,0.19735350770479768,confidential_restricted_data,341,0.11661346857005128
ALAS1,0.06805832760334386,0.40381073303538983,confidential_restricted_data,342,0.23593453031936684
ALAS1,0.012397838208391618,0.05163918467896234,confidential_restricted_data,343,0.032018511443676984
ALAS1,0.02187752308537414,0.08651307574550528,confidential_restricted_data,344,0.05419529941543971
ALAS1,0.04010453745561143,0.14601263035753742,confidential_restricted_data,345,0.09305858390657443
ALAS1,0.1518449571269587,0.10377586166111169,confidential_restricted_data,346,0.1278104093940352
ALAS1,0.04823030259225782,0.20630784580549405,confidential_restricted_data,347,0.12726907419887593
ALAS1,0.09731193837813873,0.005124119979118467,confidential_restricted_data,348,0.051218029178628596
ALAS1,0.04316021340839714,0.01502411234020054,confidential_restricted_data,349,0.02909216287429884
ALAS1,0.07424201924367242,0.03462510810088715,confidential_restricted_data,350,0.054433563672279785
ALAS1,0.07755804111624584,0.03631656501715374,confidential_restricted_data,351,0.05693730306669979
ALAS1,0.08399820205028752,0.05527085710027222,confidential_restricted_data,352,0.06963452957527987
ALAS1,0.08701588179810932,0.05447485250060389,confidential_restricted_data,353,0.0707453671493566
ALAS1,0.08080776633567233,0.045370846730148864,confidential_restricted_data,354,0.06308930653291059
ALAS1,0.08826158055752813,0.050097003810429565,confidential_restricted_data,355,0.06917929218397885
ALAS1,0.09149932021200116,0.04825625094693603,confidential_restricted_data,356,0.0698777855794686
ALAS1,0.07694867190431384,0.037858791306279595,confidential_restricted_data,357,0.057403731605296715
ALAS1,0.07585521425081182,0.03845576550377594,confidential_restricted_data,358,0.05715548987729388
ALAS1,0.07661904012573136,0.035819092115972555,confidential_restricted_data,359,0.05621906612085195
ALAS1,0.08334196362672291,0.029202471347901368,confidential_restricted_data,360,0.05627221748731214
ALAS1,0.06271036804206517,0.028705046205503706,confidential_restricted_data,361,0.04570770712378444
ALAS1,0.06198369646042266,0.03437637846587295,confidential_restricted_data,362,0.04818003746314781
ALAS1,0.060648388597079134,0.02955074232696066,confidential_restricted_data,363,0.045099565462019896
ALAS1,0.052998339491472216,0.025322122920711287,confidential_restricted_data,364,0.03916023120609175
ALAS1,0.05068161888728822,0.020496463001904705,confidential_restricted_data,365,0.03558904094459646
ALAS1,0.03431840777125253,0.01795925772801169,confidential_restricted_data,366,0.026138832749632107
ALAS1,0.04724983116377283,0.020347251627523575,confidential_restricted_data,367,0.0337985413956482
ALAS1,0.06748916057265918,0.025968843512848564,confidential_restricted_data,368,0.04672900204275387
ALAS1,0.07782446484799786,0.029849224774202314,confidential_restricted_data,369,0.053836844811100085
ALAS1,0.0879581186995455,0.03223719877422107,confidential_restricted_data,370,0.06009765873688329
ALAS1,0.08641454727395438,0.0401472149577326,confidential_restricted_data,371,0.06328088111584348
ALAS1,0.08204845673851287,0.03865477535972127,confidential_restricted_data,372,0.06035161604911707
ALAS1,0.09780129026474976,0.04367940235056295,confidential_restricted_data,373,0.07074034630765635
ALAS1,0.08420934463912863,0.03835627798785976,confidential_restricted_data,374,0.061282811313494195
ALAS1,0.07663093467320516,0.03656530917879792,confidential_restricted_data,375,0.05659812192600154
ALAS1,0.07869944941275066,0.03477437917374767,confidential_restricted_data,376,0.05673691429324916
ALAS1,0.07249244891443955,0.02731207621386473,confidential_restricted_data,377,0.049902262564152144
ALAS1,0.06479002643487727,0.029948757063978038,confidential_restricted_data,378,0.047369391749427656
ALAS1,0.059644669388130823,0.027461290573169827,confidential_restricted_data,379,0.04355297998065032
ALAS1,0.05938882164799592,0.02651608454886692,confidential_restricted_data,380,0.04295245309843142
ALAS1,0.05660413826492162,0.02034720038632876,confidential_restricted_data,381,0.03847566932562519
ALAS1,0.04746679767371394,0.0188547498435962,confidential_restricted_data,382,0.03316077375865507
ALAS1,0.043286931296859066,0.02154119136623676,confidential_restricted_data,383,0.032414061331547915
ALAS1,0.05183348820596217,0.025769846094086443,confidential_restricted_data,384,0.038801667150024303
ALAS1,0.06865681663366092,0.03586881647192484,confidential_restricted_data,385,0.052262816552792885
ALAS1,0.07282511181461448,0.04268438545726137,confidential_restricted_data,386,0.05775474863593793
ALAS1,0.0850422204459549,0.043530111378209294,confidential_restricted_data,387,0.0642861659120821
ALAS1,0.0838862685142787,0.04755981843602968,confidential_restricted_data,388,0.06572304347515419
ALAS1,0.07673001678060529,0.04183867336646118,confidential_restricted_data,389,0.05928434507353324
ALAS1,0.0732332449718076,0.03880400165872225,confidential_restricted_data,390,0.05601862331526492
ALAS1,0.07980663872969758,0.040097513486197424,confidential_restricted_data,391,0.059952076107947505
ALAS1,0.07537055215960024,0.04124170449207924,confidential_restricted_data,392,0.05830612832583974
ALAS1,0.0840561346760928,0.03402816808077025,confidential_restricted_data,393,0.05904215137843152
ALAS1,0.06992764819345082,0.035122605378947416,confidential_restricted_data,394,0.05252512678619912
ALAS1,0.0668328443051975,0.02785929088305468,confidential_restricted_data,395,0.04734606759412609
ALAS1,0.06258747408534751,0.027909044093272006,confidential_restricted_data,396,0.04524825908930976
ALAS1,0.054961400900041195,0.02442666413677777,confidential_restricted_data,397,0.039694032518409486
ALAS1,0.040243170250720245,0.01716330785194946,confidential_restricted_data,398,0.02870323905133485
ALAS1,0.03601197241053246,0.01686480053034139,confidential_restricted_data,399,0.026438386470436927
ALAS1,0.04016495509813119,0.015820110920272207,confidential_restricted_data,400,0.027992533009201702
ALAS1,0.03416189842457892,0.014228108735506855,confidential_restricted_data,401,0.024195003580042885
ALAS1,0.07152588639396511,0.03412763569719329,confidential_restricted_data,402,0.0528267610455792
ALAS1,0.09149196576012474,0.03263518366199875,confidential_restricted_data,403,0.06206357471106175
ALAS1,0.07241413915157559,0.036913564735750026,confidential_restricted_data,404,0.05466385194366281
ALAS1,0.08538466652759515,0.034973389029693,confidential_restricted_data,405,0.060179027778644076
ALAS1,0.0845721031875131,0.03845578540326907,confidential_restricted_data,406,0.06151394429539109
ALAS1,0.07507299446181151,0.03178939550538606,confidential_restricted_data,407,0.05343119498359879
ALAS1,0.0758647351582239,0.033878882083289874,confidential_restricted_data,408,0.054871808620756884
ALAS1,0.07709826631772991,0.0359185950539959,confidential_restricted_data,409,0.056508430685862907
ALAS1,0.08423911693576566,0.03656530868131059,confidential_restricted_data,410,0.06040221280853812
ALAS1,0.07060430686761711,0.029202526071507483,confidential_restricted_data,411,0.0499034164695623
ALAS1,0.06729340712347155,0.027660315353735004,confidential_restricted_data,412,0.04747686123860328
ALAS1,0.06645636726695074,0.026665325772487748,confidential_restricted_data,413,0.04656084651971924
ALAS1,0.05229325102849393,0.023630631180331717,confidential_restricted_data,414,0.037961941104412825
ALAS1,0.04471069737204896,0.02169043736573594,confidential_restricted_data,415,0.03320056736889245
ALAS1,0.03976207221239651,0.018954247309258942,confidential_restricted_data,416,0.02935815976082773
ALAS1,0.0439876844535692,0.01815830240807,confidential_restricted_data,417,0.031072993430819602
ALAS1,0.03878930972491926,0.018257770024493043,confidential_restricted_data,418,0.02852353987470615
ALAS1,0.05174004199671062,0.018257774999366323,confidential_restricted_data,419,0.03499890849803847
ALAS1,0.09863963670114309,0.018208016316788388,confidential_restricted_data,420,0.05842382650896574
ALAS1,0.0883727895464949,0.014178398806687096,confidential_restricted_data,421,0.051275594176591
ALAS1,0.1190481137127936,0.03547084650876701,confidential_restricted_data,422,0.07725948011078031
ALAS1,0.10975633562017305,0.054226088936953895,confidential_restricted_data,423,0.08199121227856347
ALAS1,0.13451728048527606,0.036217067551491,confidential_restricted_data,424,0.08536717401838353
ALAS1,0.11882088737721735,0.029799495940864076,confidential_restricted_data,425,0.07431019165904071
ALAS1,0.11671321356464541,0.026565801939996605,confidential_restricted_data,426,0.071639507752321
ALAS1,0.11024368751742834,0.025272376177829233,confidential_restricted_data,427,0.06775803184762878
ALAS1,0.09178941567405598,0.020595995291680425,confidential_restricted_data,428,0.0561927054828682
ALAS1,0.07303485800370184,0.012884911853578334,confidential_restricted_data,429,0.042959884928640085
ALAS1,0.08616953899708826,0.014228160225445336,confidential_restricted_data,430,0.0501988496112668
ALAS1,0.10638291165789292,0.020496474444113254,confidential_restricted_data,431,0.06343969305100308
ALAS1,0.11020673082789004,0.01915326711495084,confidential_restricted_data,432,0.06467999897142043
ALAS1,0.1089712427925713,0.022386934748989906,confidential_restricted_data,433,0.0656790887707806
ALAS1,0.11752880563112307,0.03253570609582914,confidential_restricted_data,434,0.0750322558634761
ALAS1,0.0975617574078444,0.029351747395635182,confidential_restricted_data,435,0.06345675240173979
ALAS1,0.10155273616723408,0.02895376748273078,confidential_restricted_data,436,0.06525325182498243
ALAS1,0.0897366685152636,0.025421607451703493,confidential_restricted_data,437,0.05757913798348355
ALAS1,0.10697087739092319,0.0249738449768294,confidential_restricted_data,438,0.0659723611838763
ALAS1,0.10131293624588181,0.02308344685786879,confidential_restricted_data,439,0.062198191551875295
ALAS1,0.04956899367112829,0.008308041865250134,confidential_restricted_data,440,0.02893851776818921
ALAS1,0.0845498877368849,0.017760277721306054,confidential_restricted_data,441,0.05115508272909548
ALAS1,0.0847969127694846,0.023929160391382234,confidential_restricted_data,442,0.05436303658043342
ALAS1,0.11523138432542282,0.03139143051710151,confidential_restricted_data,443,0.07331140742126216
ALAS1,0.10629399835864825,0.028008521659441614,confidential_restricted_data,444,0.06715126000904494
ALAS1,0.09007049907389474,0.019551237575595997,confidential_restricted_data,445,0.05481086832474537
ALAS1,0.07863775992071245,0.016019101423960465,confidential_restricted_data,446,0.047328430672336455
ALAS1,0.0836513547944662,0.016864820429834525,confidential_restricted_data,447,0.050258087612150365
ALAS1,0.06375194932495473,0.015073871022778474,confidential_restricted_data,448,0.039412910173866604
ALAS1,0.05102882302743768,0.011491965741331114,confidential_restricted_data,449,0.031260394384384396
ALAS1,0.01783551825024778,0.265061129128582,confidential_restricted_data,450,0.14144832368941487
ALAS1,0.033276751039662725,0.39734331319446586,confidential_restricted_data,451,0.2153100321170643
ALAS1,0.014811721169713918,0.1643200590696554,confidential_restricted_data,452,0.08956589011968466
ALAS1,0.0698716963954266,0.018506533588143022,confidential_restricted_data,453,0.044189114991784816
ALAS1,0.04185028265550165,0.00422863766403432,confidential_restricted_data,454,0.023039460159767985
ALAS1,0.06713838040363772,0.008308038382838836,confidential_restricted_data,455,0.037723209393238276
ALAS1,0.04843520808854522,0.00487537482249963,confidential_restricted_data,456,0.026655291455522426
ALAS1,0.05137428466189097,0.0050743702513124395,confidential_restricted_data,457,0.028224327456601705
ALAS1,0.05863636098205005,0.005273365680125249,confidential_restricted_data,458,0.03195486333108765
ALAS1,0.0258105584405728,0.002387939175905773,confidential_restricted_data,459,0.014099248808239286
ALAS1,0.02668851903739089,0.0031839179062330405,confidential_restricted_data,460,0.014936218471811966
ALAS1,0.032494468975544755,0.004626636680452123,confidential_restricted_data,461,0.018560552827998438
ALAS1,0.047256279033647874,0.0044773862533157216,confidential_restricted_data,462,0.0258668326434818
ALAS1,0.03336496613903051,0.004228638808255175,confidential_restricted_data,463,0.018796802473642845
ALAS1,0.029294174630764,0.0028854260564808803,confidential_restricted_data,464,0.01608980034362244
ALAS1,0.04553101995227225,0.009850249100611315,confidential_restricted_data,465,0.027690634526441785
ALAS1,0.027819600442749257,0.004825627084642917,confidential_restricted_data,466,0.016322613763696085
ALAS1,0.028111164160462835,0.005571858077113471,confidential_restricted_data,467,0.016841511118788153
ALAS1,0.03472046431407974,0.004576886405410035,confidential_restricted_data,468,0.019648675359744888
ALAS1,0.033095823858872775,0.005522104369408817,confidential_restricted_data,469,0.019308964114140795
ALAS1,0.030543884147280053,0.003532160528514618,confidential_restricted_data,470,0.017038022337897335
ALAS1,0.035992701854410725,0.0032834154216445145,confidential_restricted_data,471,0.01963805863802762
ALAS1,0.042026423035420396,0.005323118392855246,confidential_restricted_data,472,0.02367477071413782
ALAS1,0.033730098327476685,0.003532160528514618,confidential_restricted_data,473,0.018631129427995653
ALAS1,0.054752654705631724,0.0033829138325331787,confidential_restricted_data,474,0.02906778426908245
ALAS1,0.027615466199842165,0.0024874366415685136,confidential_restricted_data,475,0.015051451420705339
ALAS1,0.03960538921395249,0.004527133493685108,confidential_restricted_data,476,0.0220662613538188
ALAS1,0.16889452746433525,0.25894202902047553,confidential_restricted_data,477,0.2139182782424054
ALAS1,0.16937898955661126,0.1792944530237516,confidential_restricted_data,478,0.17433672129018143
ALAS1,0.15318271527666263,0.22481470276040047,confidential_restricted_data,479,0.18899870901853155
ALAS1,0.04830649859391647,0.025720105818539656,confidential_restricted_data,480,0.03701330220622806
ALAS1,0.05453587981143727,0.10536797135288867,confidential_restricted_data,481,0.07995192558216296
ALAS1,0.037442097733314576,0.03318241768344578,confidential_restricted_data,482,0.035312257708380174
ALAS1,0.05488532825101946,0.02925223998022587,confidential_restricted_data,483,0.04206878411562266
ALAS1,0.0502918089858693,0.06576782977794478,confidential_restricted_data,484,0.058029819381907044
ALAS1,0.03994717062847153,0.04084368527767591,confidential_restricted_data,485,0.040395427953073715
ALAS1,0.03756704676891516,0.10183564167868243,confidential_restricted_data,486,0.0697013442237988
ALAS1,0.03531620725122751,0.11845169307250637,confidential_restricted_data,487,0.07688395016186694
ALAS1,0.03296069044633731,0.07223517748320613,confidential_restricted_data,488,0.05259793396477172
ALAS1,0.03992987610973721,0.053927651263571796,confidential_restricted_data,489,0.0469287636866545
ALAS1,0.08047124237820223,0.25003708743158215,confidential_restricted_data,490,0.1652541649048922
ALAS1,0.056493790349216394,0.06870301993961547,confidential_restricted_data,491,0.06259840514441593
ALAS1,0.0335488801302715,0.0764140844731991,confidential_restricted_data,492,0.0549814823017353
ALAS1,0.011049488498291153,0.028655236381228417,confidential_restricted_data,493,0.019852362439759786
ALAS1,0.05182488825173246,0.11651151736644932,confidential_restricted_data,494,0.08416820280909089
ALAS1,0.01717034694009365,0.03641609034210686,confidential_restricted_data,495,0.026793218641100257
ALAS1,0.003909942064931094,0.14397291241195811,confidential_restricted_data,496,0.0739414272384446
ALAS1,0.02791805381098067,0.06352910147893281,confidential_restricted_data,497,0.04572357764495674
ALAS1,0.020670221726388795,0.12879921060700691,confidential_restricted_data,498,0.07473471616669786
ALAS1,0.02881961188699973,0.07895122905363806,confidential_restricted_data,499,0.0538854204703189
ALAS1,0.050080619690689936,0.10322863057483989,confidential_restricted_data,500,0.07665462513276491
ALAS1,0.01444055667804326,0.026516080071480964,confidential_restricted_data,501,0.020478318374762113
ALAS1,0.04057034216215501,0.10432309772225676,confidential_restricted_data,502,0.07244671994220589
ALAS1,0.04507562836396114,0.14322661674613488,confidential_restricted_data,503,0.09415112255504801
ALAS1,0.060826984053751934,0.07880200772951036,confidential_restricted_data,504,0.06981449589163115
ALAS1,0.027530933715605468,0.07944876115581131,confidential_restricted_data,505,0.05348984743570839
ALAS1,0.0333913695913216,0.10347727474153108,confidential_restricted_data,506,0.06843432216642634
ALAS1,0.04525881900575849,0.0940250851517967,confidential_restricted_data,507,0.06964195207877759
ALAS1,0.02714558486828843,0.05537034959106168,confidential_restricted_data,508,0.041257967229675056
ALAS1,0.013704518679184418,0.023580850608311336,confidential_restricted_data,509,0.018642684643747878
ALAS1,0.032562018316635445,0.07631458103768843,confidential_restricted_data,510,0.05443829967716193
ALAS1,0.09541196286136172,0.1731259086450587,confidential_restricted_data,511,0.1342689357532102
ALAS1,0.047763941002450516,0.0745235584999951,confidential_restricted_data,512,0.06114374975122281
ALAS1,0.11412264172332955,0.3540617847920064,confidential_restricted_data,513,0.23409221325766796
ALAS1,0.03882317301774744,0.08109047431411981,confidential_restricted_data,514,0.05995682366593362
ALAS1,0.03953510455807826,0.08835375945826017,confidential_restricted_data,515,0.06394443200816921
ALAS1,0.031056788004352222,0.08094123309049898,confidential_restricted_data,516,0.05599901054742561
ALAS1,0.07399403732993785,0.29426393379299337,confidential_restricted_data,517,0.18412898556146562
ALAS1,0.01222289422929107,0.020944211547133603,confidential_restricted_data,518,0.01658355288821234
ALAS1,0.009324950371162335,0.020396965038754634,confidential_restricted_data,519,0.014860957704958485
ALAS1,0.02781772500362884,0.05139042609018565,confidential_restricted_data,520,0.039604075546907244
ALAS1,0.005258776802390288,0.053728581709147065,confidential_restricted_data,521,0.029493679255768675
ALAS1,0.029295499174612775,0.03198841033620467,confidential_restricted_data,522,0.03064195475540872
ALAS1,0.020537558959386807,0.04372909834973752,confidential_restricted_data,523,0.032133328654562164
ALAS1,0.010857604489587603,0.020695450968407587,confidential_restricted_data,524,0.015776527728997597
ALAS1,0.025845627715006505,0.06387735803085959,confidential_restricted_data,525,0.04486149287293305
ALAS1,0.00861743796898882,0.026914086351213767,confidential_restricted_data,526,0.017765762160101294
ALAS1,0.03615193693508055,0.06780749797479127,confidential_restricted_data,527,0.05197971745493591
ALAS1,0.02746708854641736,0.06755879560208267,confidential_restricted_data,528,0.04751294207425001
ALAS1,0.03685433918481037,0.08934869332092665,confidential_restricted_data,529,0.06310151625286851
ALAS1,0.027876101938446685,0.06671306565148738,confidential_restricted_data,530,0.04729458379496703
ALAS1,0.053885949138732965,0.16153434743306114,confidential_restricted_data,531,0.10771014828589705
ALAS1,0.019287488965747345,0.18232910582697207,confidential_restricted_data,532,0.1008082973963597
ALAS1,0.011706764042084547,0.019252776022822132,confidential_restricted_data,533,0.015479770032453339
ALAS1,0.04262074921364131,0.07571759823366128,confidential_restricted_data,534,0.0591691737236513
ALAS1,0.028543141502130734,0.045669338231659896,confidential_restricted_data,535,0.03710623986689532
ALAS1,0.0252462057555229,0.02686432070381323,confidential_restricted_data,536,0.026055263229668064
ALAS1,0.029505787875782848,0.06323062898143773,confidential_restricted_data,537,0.046368208428610294
ALAS1,0.08415424433357865,0.1655139396073765,confidential_restricted_data,538,0.12483409197047758
ALAS1,0.10592751887198337,0.2773493049318481,confidential_restricted_data,539,0.19163841190191575
ALAS1,0.07893476672322955,0.10059191291066427,confidential_restricted_data,540,0.08976333981694691
ALAS1,0.008981570162757122,0.046564813930162575,confidential_restricted_data,541,0.02777319204645985
ALAS1,0.024316550823051664,0.04755982241592831,confidential_restricted_data,542,0.035938186619489984
ALAS1,0.09039394525665541,0.1785979757389857,confidential_restricted_data,543,0.13449596049782056
ALAS1,0.004571041540468735,0.040943222044837586,confidential_restricted_data,544,0.022757131792653162
ALAS1,0.0033625413854683627,0.04586833167052339,confidential_restricted_data,545,0.024615436527995877
ALAS1,0.033889641190939575,0.05004721527861193,confidential_restricted_data,546,0.041968428234775756
ALAS1,0.06885905747347136,0.1362615951548117,confidential_restricted_data,547,0.10256032631414153
ALAS1,0.03253782802621826,0.05387784467296414,confidential_restricted_data,548,0.0432078363495912
ALAS1,0.0406356424134193,0.04930101413538108,confidential_restricted_data,549,0.044968328274400185
ALAS1,0.012605886202924209,0.0336301503588289,confidential_restricted_data,550,0.023118018280876555
ALAS1,0.02020328049894786,0.050942731771075535,confidential_restricted_data,551,0.0355730061350117
ALAS1,0.0461226814740162,0.11417351895348367,confidential_restricted_data,552,0.08014810021374993
ALAS1,0.04710518881980944,0.13447082136078256,confidential_restricted_data,553,0.090788005090296
ALAS1,0.04925597497778108,0.09835319008401291,confidential_restricted_data,554,0.073804582530897
ALAS1,0.01931857263265056,0.10138792049525659,confidential_restricted_data,555,0.06035324656395358
ALAS1,0.1070278890635461,0.2814288303707258,confidential_restricted_data,556,0.19422835971713595
ALAS1,0.009193141491831388,0.015521619568007374,confidential_restricted_data,557,0.01235738052991938
ALAS1,0.03571485902175629,0.07910049564911263,confidential_restricted_data,558,0.05740767733543446
ALAS1,0.07921848018332221,0.07581711311138052,confidential_restricted_data,559,0.07751779664735137
ALAS1,0.004236907989438198,0.06268337849316012,confidential_restricted_data,560,0.03346014324129916
ALAS1,0.0038468346163676227,0.052634145903431885,confidential_restricted_data,561,0.028240490259899755
ALAS1,0.05906342218221775,0.11551672877008272,confidential_restricted_data,562,0.08729007547615024
ALAS1,0.04963470230345265,0.10079094764097603,confidential_restricted_data,563,0.07521282497221433
ALAS1,0.023325869868065036,0.056017080630432856,confidential_restricted_data,564,0.039671475249248946
ALAS1,0.07103575367318644,0.195761562183839,confidential_restricted_data,565,0.13339865792851271
ALAS1,0.03172619522010592,0.03377943635630928,confidential_restricted_data,566,0.0327528157882076
ALAS1,0.031159673684323524,0.10840251868879552,confidential_restricted_data,567,0.06978109618655952
ALAS1,0.022935349790785063,0.037659820602587,confidential_restricted_data,568,0.03029758519668603
ALAS1,0.01225566411476488,0.0461668116303284,confidential_restricted_data,569,0.02921123787254664
ALAS1,0.013312927948919993,0.030247229561473125,confidential_restricted_data,570,0.02178007875519656
ALAS1,0.08182079088431773,0.25491250702794127,confidential_restricted_data,571,0.16836664895612952
ALAS1,0.035625134948383576,0.077906468850117,confidential_restricted_data,572,0.05676580189925029
ALAS1,0.024410752716904103,0.06099194645125996,confidential_restricted_data,573,0.04270134958408203
ALAS1,0.07261766142169179,0.09168678227658608,confidential_restricted_data,574,0.08215222184913894
ALAS1,0.015557587858777911,0.09099044976063272,confidential_restricted_data,575,0.053274018809705316
ALAS1,0.03145136195227243,0.046913074959475304,confidential_restricted_data,576,0.03918221845587387
ALAS1,0.05473594221972787,0.06168841328879197,confidential_restricted_data,577,0.05821217775425992
ALAS1,0.030045840091361235,0.08919946602695102,confidential_restricted_data,578,0.05962265305915612
ALAS1,0.040738647853232265,0.0774587877641698,confidential_restricted_data,579,0.05909871780870103
ALAS1,0.06873852997122493,0.0762648173802372,confidential_restricted_data,580,0.07250167367573107
ALAS1,0.05266385264890878,0.1330776867008379,confidential_restricted_data,581,0.09287076967487333
ALAS1,0.010173017713903328,0.022138155265745415,confidential_restricted_data,582,0.01615558648982437
ALAS1,0.026878581498902772,0.07089193731988004,confidential_restricted_data,583,0.04888525940939141
ALAS1,0.038707427525978534,0.06805620830729713,confidential_restricted_data,584,0.05338181791663783
ALAS1,0.003833075408159145,0.06880246516910875,confidential_restricted_data,585,0.03631777028863395
ALAS1,0.008700684232526072,0.016914570655127876,confidential_restricted_data,586,0.012807627443826974
ALAS1,0.02129351421751235,0.06208645290017576,confidential_restricted_data,587,0.041689983558844054
ALAS1,0.03397432816537201,0.056962295858251334,confidential_restricted_data,588,0.045468312011811673
ALAS1,0.049803060688860236,0.10855176836970093,confidential_restricted_data,589,0.07917741452928058
ALAS1,0.048012463033070996,0.07850349294559236,confidential_restricted_data,590,0.06325797798933168
ALAS1,0.044291814571468316,0.12835159140848337,confidential_restricted_data,591,0.08632170298997585
ALAS1,0.03292745469507944,0.045271351851420234,confidential_restricted_data,592,0.03909940327324984
ALAS1,0.02687653839600403,0.05616634424098346,confidential_restricted_data,593,0.041521441318493744
ALAS1,0.0726888526595674,0.06566830246304234,confidential_restricted_data,594,0.06917857756130487
ALAS1,0.03769954306973724,0.07198641143211951,confidential_restricted_data,595,0.054842977250928376
ALAS1,0.014151404923540742,0.03641606745768976,confidential_restricted_data,596,0.02528373619061525
ALAS1,0.01740652292863725,0.029799490468503467,confidential_restricted_data,597,0.023603006698570357
ALAS1,0.03207364965832445,0.0792496866265133,confidential_restricted_data,598,0.05566166814241888
ALAS1,0.08680915355703182,0.18984099882122865,confidential_restricted_data,599,0.13832507618913023
ALAS1,0.036925599883394146,0.060942217617921714,confidential_restricted_data,600,0.04893390875065793
ALAS1,0.023465949362061114,0.05750954759024725,confidential_restricted_data,601,0.04048774847615418
ALAS1,0.014258930099778007,0.031739672144408426,confidential_restricted_data,602,0.022999301122093217
ALAS1,0.061579413582138975,0.1968558542157163,confidential_restricted_data,603,0.12921763389892765
ALAS1,0.0003189659670841224,0.06556881494712617,confidential_restricted_data,604,0.03294389045710515
ALAS1,0.00018178346365782934,0.02532213436291984,confidential_restricted_data,605,0.012751958913288834
ALAS1,0.029076148246224183,0.049201521644591614,confidential_restricted_data,606,0.0391388349454079
ALAS1,0.03610230725909765,0.05895225835492034,confidential_restricted_data,607,0.04752728280700899
ALAS1,0.02988516549739464,0.08104069971194737,confidential_restricted_data,608,0.05546293260467101
ALAS1,0.007240785415508519,0.02278490968702102,confidential_restricted_data,609,0.01501284755126477
ALAS1,0.05009681241888097,0.11681001473831085,confidential_restricted_data,610,0.08345341357859591
ALAS1,0.04523488739659929,0.16024058387699786,confidential_restricted_data,611,0.10273773563679857
ALAS1,0.08458003607942473,0.27177718020152664,confidential_restricted_data,612,0.17817860814047567
ALAS1,0.07068924533771703,0.09551759688547062,confidential_restricted_data,613,0.08310342111159383
ALAS1,0.043014422567552224,0.08298087641297905,confidential_restricted_data,614,0.06299764949026564
ALAS1,0.019245322723096786,0.043729147103495694,confidential_restricted_data,615,0.03148723491329624
ALAS1,0.04740848301401376,0.09755708250446761,confidential_restricted_data,616,0.07248278275924068
ALAS1,0.032879199862078816,0.048554725434380434,confidential_restricted_data,617,0.040716962648229625
ALAS1,0.029291389016846955,0.060046745401830345,confidential_restricted_data,618,0.04466906720933865
ALAS1,0.0016617204973821673,0.10775578018711443,confidential_restricted_data,619,0.0547087503422483
ALAS1,0.025099838869839592,0.048803487008081105,confidential_restricted_data,620,0.03695166293896035
ALAS1,0.00030906182817872516,0.02780956254720377,confidential_restricted_data,621,0.014059312187691249
ALAS1,0.0019078760735314123,0.03711256961682208,confidential_restricted_data,622,0.019510222845176745
ALAS1,0.00712144832608819,0.06527032354511261,confidential_restricted_data,623,0.0361958859356004
ALAS1,0.007321553847921796,0.010347751353544868,confidential_restricted_data,624,0.008834652600733331
