Gene name,Expression level,Read count,Strain,Time_min,Expression_combined,Strain_Encoded,Cluster,ALAS1_combined,cluster
ALAS1,0.0351686032463798,0.0416396893798569,confidential_restricted_data,254,0.0384041463131183,2,0,0.0384041463131183,0
ALAS1,0.0391085942531822,0.057559303884886,confidential_restricted_data,255,0.0483339490690341,2,0,0.0483339490690341,0
ALAS1,0.0292402407860717,0.053330632640457,confidential_restricted_data,256,0.0412854367132643,2,0,0.0412854367132643,0
ALAS1,0.0238240145222508,0.0683547798047705,confidential_restricted_data,257,0.0460893971635106,2,0,0.0460893971635106,0
ALAS1,0.0387135951578241,0.0714391957679548,confidential_restricted_data,258,0.0550763954628894,2,0,0.0550763954628894,0
ALAS1,0.0219677788924438,0.0447241605641347,confidential_restricted_data,259,0.0333459697282892,2,0,0.0333459697282892,0
ALAS1,0.0337364731438483,0.0267150625656232,confidential_restricted_data,260,0.0302257678547357,2,0,0.0302257678547357,0
ALAS1,0.0312597366248268,0.0239291305421425,confidential_restricted_data,261,0.0275944335834846,2,0,0.0275944335834846,0
ALAS1,0.019648434350129,0.0192527446811204,confidential_restricted_data,262,0.0194505895156247,2,0,0.0194505895156247,0
ALAS1,0.035662684449138,0.0266155859944282,confidential_restricted_data,263,0.031139135221783,2,0,0.031139135221783,0
ALAS1,0.0318478101417146,0.0246754112833459,confidential_restricted_data,264,0.0282616107125302,2,0,0.0282616107125302,0
ALAS1,0.0186450241215722,0.0195512445404185,confidential_restricted_data,265,0.0190981343309953,2,0,0.0190981343309953,0
ALAS1,0.0336377754655399,0.0267648381627703,confidential_restricted_data,266,0.0302013068141551,2,0,0.0302013068141551,0
ALAS1,0.0352235334929546,0.0250733613470106,confidential_restricted_data,267,0.0301484474199826,2,0,0.0301484474199826,0
ALAS1,0.0206186327793963,0.0204964630019047,confidential_restricted_data,268,0.0205575478906505,2,0,0.0205575478906505,0
ALAS1,0.0345032954100062,0.0270135718771806,confidential_restricted_data,269,0.0307584336435934,2,0,0.0307584336435934,0
ALAS1,0.0351308884770438,0.0262175822021321,confidential_restricted_data,270,0.0306742353395879,2,0,0.0306742353395879,0
ALAS1,0.021442230791289,0.0209442065722603,confidential_restricted_data,271,0.0211932186817746,2,0,0.0211932186817746,0
ALAS1,0.1440063736954195,0.0342768744333774,confidential_restricted_data,272,0.0891416240643984,2,0,0.0891416240643984,0
ALAS1,0.1324774817605641,0.03606784125249,confidential_restricted_data,273,0.084272661506527,2,0,0.084272661506527,0
ALAS1,0.2290575390039481,0.044724129222433,confidential_restricted_data,274,0.1368908341131905,2,0,0.1368908341131905,0
ALAS1,0.2146795772023459,0.054922606020706,confidential_restricted_data,275,0.1348010916115259,2,0,0.1348010916115259,0
ALAS1,0.1687268768595918,0.0381572631570411,confidential_restricted_data,276,0.1034420700083164,2,0,0.1034420700083164,0
ALAS1,0.1481534330612496,0.0389035090741315,confidential_restricted_data,277,0.0935284710676905,2,0,0.0935284710676905,0
ALAS1,0.1337858053363845,0.0831300992295687,confidential_restricted_data,284,0.1084579522829766,2,0,0.1084579522829766,0
ALAS1,0.0001690086813478,0.0,confidential_restricted_data,285,8.45043406739e-05,2,0,8.45043406739e-05,0
ALAS1,0.0004425904588359,0.0014427132521097,confidential_restricted_data,286,0.0009426518554728,2,0,0.0009426518554728,0
ALAS1,0.0060248517671362,0.0207949703235127,confidential_restricted_data,287,0.0134099110453244,2,0,0.0134099110453244,0
ALAS1,0.0006617916874224,0.0012437183207842,confidential_restricted_data,288,0.0009527550041033,2,0,0.0009527550041033,0
ALAS1,0.0004258540209637,0.0007462309924705,confidential_restricted_data,289,0.0005860425067171,2,0,0.0005860425067171,0
ALAS1,0.000807501091575,0.0015919595501013,confidential_restricted_data,290,0.0011997303208381,2,0,0.0011997303208381,0
ALAS1,0.0005294702359691,0.0011939695879528,confidential_restricted_data,291,0.0008617199119609,2,0,0.0008617199119609,0
ALAS1,0.0001078102046604,0.000945225923796,confidential_restricted_data,292,0.0005265180642282,2,0,0.0005265180642282,0
ALAS1,0.0020793601908063,0.000547236061145,confidential_restricted_data,293,0.0013132981259756,2,0,0.0013132981259756,0
ALAS1,0.0003454915744137,0.0007462329824198,confidential_restricted_data,294,0.0005458622784167,2,0,0.0005458622784167,0
ALAS1,0.0007504738501727,0.0026366828400626,confidential_restricted_data,295,0.0016935783451176,2,0,0.0016935783451176,0
ALAS1,0.0568686111088529,0.055121615379164,confidential_restricted_data,296,0.0559951132440084,2,0,0.0559951132440084,0
ALAS1,0.0535725376331051,0.0281080240999776,confidential_restricted_data,297,0.0408402808665413,2,0,0.0408402808665413,0
ALAS1,0.0353109941053199,0.0341773894048979,confidential_restricted_data,298,0.0347441917551089,2,0,0.0347441917551089,0
ALAS1,0.0535842752951863,0.0407939708714701,confidential_restricted_data,299,0.0471891230833282,2,0,0.0471891230833282,0
ALAS1,0.0215641187653367,0.0152230933418808,confidential_restricted_data,300,0.0183936060536087,2,0,0.0183936060536087,0
ALAS1,0.0587696201530635,0.0092532643066348,confidential_restricted_data,301,0.0340114422298491,2,0,0.0340114422298491,0
ALAS1,0.0767912919035913,0.0783045403006898,confidential_restricted_data,302,0.0775479161021405,2,0,0.0775479161021405,0
ALAS1,0.106521769601504,0.1392467031950054,confidential_restricted_data,303,0.1228842363982547,2,0,0.1228842363982547,0
ALAS1,0.0313481217831698,0.0326848925958438,confidential_restricted_data,304,0.0320165071895068,2,0,0.0320165071895068,0
ALAS1,0.1193032836122246,0.1346198471723902,confidential_restricted_data,305,0.1269615653923074,2,0,0.1269615653923074,0
ALAS1,0.0762617186741583,0.0853688155888848,confidential_restricted_data,306,0.0808152671315215,2,0,0.0808152671315215,0
ALAS1,0.0693931995408637,0.0762647775812509,confidential_restricted_data,307,0.0728289885610573,2,0,0.0728289885610573,0
ALAS1,0.0469367669616857,0.0351225989116121,confidential_restricted_data,308,0.0410296829366489,2,0,0.0410296829366489,0
ALAS1,0.0472556083785345,0.0665637249304009,confidential_restricted_data,309,0.0569096666544677,2,0,0.0569096666544677,0
ALAS1,0.093603877873493,0.1726283422162597,confidential_restricted_data,310,0.1331161100448763,2,0,0.1331161100448763,0
ALAS1,0.1407785633294186,0.1592953216366268,confidential_restricted_data,311,0.1500369424830226,2,0,0.1500369424830226,0
ALAS1,0.0561093133535466,0.0129844242438609,confidential_restricted_data,312,0.0345468687987037,2,0,0.0345468687987037,0
ALAS1,0.0302388893633241,0.0381075412885255,confidential_restricted_data,313,0.0341732153259248,2,0,0.0341732153259248,0
ALAS1,0.0396877696138345,0.0510919933916768,confidential_restricted_data,314,0.0453898815027556,2,0,0.0453898815027556,0
ALAS1,0.0443747626329998,0.0541266412200239,confidential_restricted_data,315,0.0492507019265118,2,0,0.0492507019265118,0
ALAS1,0.0047469244367279,0.0308939630882809,confidential_restricted_data,317,0.0178204437625043,2,0,0.0178204437625043,0
ALAS1,0.0044985401299253,0.0230336583260511,confidential_restricted_data,318,0.0137660992279882,2,0,0.0137660992279882,0
ALAS1,0.0043568714228304,0.053181403356532,confidential_restricted_data,319,0.0287691373896812,2,0,0.0287691373896812,0
ALAS1,0.0023842507837,0.0470622425549715,confidential_restricted_data,320,0.0247232466693357,2,0,0.0247232466693357,0
ALAS1,0.0,0.0091537718158454,confidential_restricted_data,321,0.0045768859079227,2,0,0.0045768859079227,0
ALAS1,0.0046563764156445,0.050892958661365,confidential_restricted_data,322,0.0277746675385047,2,0,0.0277746675385047,0
ALAS1,0.0078225966902758,0.0443261458271173,confidential_restricted_data,323,0.0260743712586965,2,0,0.0260743712586965,0
ALAS1,0.0191161425722903,0.0899457089591174,confidential_restricted_data,324,0.0545309257657038,2,0,0.0545309257657038,0
ALAS1,0.0018601673454087,0.0205462664583421,confidential_restricted_data,325,0.0112032169018754,2,0,0.0112032169018754,0
ALAS1,0.0041918651153909,0.0258693161979461,confidential_restricted_data,326,0.0150305906566685,2,0,0.0150305906566685,0
ALAS1,0.0185424246676224,0.1306897719018112,confidential_restricted_data,327,0.0746160982847168,2,0,0.0746160982847168,0
ALAS1,0.0102353119931419,0.0942738536903199,confidential_restricted_data,328,0.0522545828417309,2,0,0.0522545828417309,0
ALAS1,0.0069307607182028,0.0617879162268153,confidential_restricted_data,329,0.034359338472509,2,0,0.034359338472509,0
ALAS1,0.0028153419025396,0.0169643029708774,confidential_restricted_data,330,0.0098898224367085,2,0,0.0098898224367085,0
ALAS1,0.0020260191573303,0.0365155549736059,confidential_restricted_data,331,0.0192707870654681,2,0,0.0192707870654681,0
ALAS1,0.000908652649039,0.0088552709615726,confidential_restricted_data,332,0.0048819618053058,2,0,0.0048819618053058,0
ALAS1,0.0029803733595458,0.0194517724466095,confidential_restricted_data,333,0.0112160729030776,2,0,0.0112160729030776,0
ALAS1,0.0062923353734869,0.0346251329752535,confidential_restricted_data,334,0.0204587341743701,2,0,0.0204587341743701,0
ALAS1,0.0022102864401042,0.0153226007572901,confidential_restricted_data,335,0.0087664435986971,2,0,0.0087664435986971,0
ALAS1,0.1726046861614068,0.1488981066104897,confidential_restricted_data,337,0.1607513963859482,2,0,0.1607513963859482,0
ALAS1,0.0503776025412386,0.2074520318365025,confidential_restricted_data,338,0.1289148171888705,2,0,0.1289148171888705,0
ALAS1,0.0352003084668612,0.1243220773757463,confidential_restricted_data,339,0.0797611929213037,2,0,0.0797611929213037,0
ALAS1,0.0582614863304847,0.307547069328267,confidential_restricted_data,340,0.1829042778293758,2,0,0.1829042778293758,0
ALAS1,0.0358734294353048,0.1973535077047976,confidential_restricted_data,341,0.1166134685700512,2,0,0.1166134685700512,0
ALAS1,0.0123978382083916,0.0516391846789623,confidential_restricted_data,343,0.0320185114436769,2,0,0.0320185114436769,0
ALAS1,0.0218775230853741,0.0865130757455052,confidential_restricted_data,344,0.0541952994154396,2,0,0.0541952994154396,0
ALAS1,0.0401045374556114,0.1460126303575374,confidential_restricted_data,345,0.0930585839065744,2,0,0.0930585839065744,0
ALAS1,0.1518449571269587,0.1037758616611116,confidential_restricted_data,346,0.1278104093940351,2,0,0.1278104093940351,0
ALAS1,0.0482303025922578,0.206307845805494,confidential_restricted_data,347,0.1272690741988759,2,0,0.1272690741988759,0
ALAS1,0.0973119383781387,0.0051241199791184,confidential_restricted_data,348,0.0512180291786285,2,0,0.0512180291786285,0
ALAS1,0.0431602134083971,0.0150241123402005,confidential_restricted_data,349,0.0290921628742987,2,0,0.0290921628742987,0
ALAS1,0.0742420192436724,0.0346251081008871,confidential_restricted_data,350,0.0544335636722797,2,0,0.0544335636722797,0
ALAS1,0.0775580411162458,0.0363165650171537,confidential_restricted_data,351,0.0569373030666997,2,0,0.0569373030666997,0
ALAS1,0.0839982020502875,0.0552708571002722,confidential_restricted_data,352,0.0696345295752798,2,0,0.0696345295752798,0
ALAS1,0.0870158817981093,0.0544748525006038,confidential_restricted_data,353,0.0707453671493565,2,0,0.0707453671493565,0
ALAS1,0.0808077663356723,0.0453708467301488,confidential_restricted_data,354,0.0630893065329105,2,0,0.0630893065329105,0
ALAS1,0.0882615805575281,0.0500970038104295,confidential_restricted_data,355,0.0691792921839788,2,0,0.0691792921839788,0
ALAS1,0.0914993202120011,0.048256250946936,confidential_restricted_data,356,0.0698777855794685,2,0,0.0698777855794685,0
ALAS1,0.0769486719043138,0.0378587913062795,confidential_restricted_data,357,0.0574037316052966,2,0,0.0574037316052966,0
ALAS1,0.0758552142508118,0.0384557655037759,confidential_restricted_data,358,0.0571554898772938,2,0,0.0571554898772938,0
ALAS1,0.0766190401257313,0.0358190921159725,confidential_restricted_data,359,0.0562190661208518,2,0,0.0562190661208518,0
ALAS1,0.0833419636267229,0.0292024713479013,confidential_restricted_data,360,0.0562722174873121,2,0,0.0562722174873121,0
ALAS1,0.0627103680420651,0.0287050462055037,confidential_restricted_data,361,0.0457077071237844,2,0,0.0457077071237844,0
ALAS1,0.0619836964604226,0.0343763784658729,confidential_restricted_data,362,0.0481800374631477,2,0,0.0481800374631477,0
ALAS1,0.0606483885970791,0.0295507423269606,confidential_restricted_data,363,0.0450995654620198,2,0,0.0450995654620198,0
ALAS1,0.0529983394914722,0.0253221229207112,confidential_restricted_data,364,0.0391602312060917,2,0,0.0391602312060917,0
ALAS1,0.0506816188872882,0.0204964630019047,confidential_restricted_data,365,0.0355890409445964,2,0,0.0355890409445964,0
ALAS1,0.0343184077712525,0.0179592577280116,confidential_restricted_data,366,0.026138832749632,2,0,0.026138832749632,0
ALAS1,0.0472498311637728,0.0203472516275235,confidential_restricted_data,367,0.0337985413956481,2,0,0.0337985413956481,0
ALAS1,0.0674891605726591,0.0259688435128485,confidential_restricted_data,368,0.0467290020427538,2,0,0.0467290020427538,0
ALAS1,0.0778244648479978,0.0298492247742023,confidential_restricted_data,369,0.0538368448111,2,0,0.0538368448111,0
ALAS1,0.0879581186995455,0.032237198774221,confidential_restricted_data,370,0.0600976587368832,2,0,0.0600976587368832,0
ALAS1,0.0864145472739543,0.0401472149577326,confidential_restricted_data,371,0.0632808811158434,2,0,0.0632808811158434,0
ALAS1,0.0820484567385128,0.0386547753597212,confidential_restricted_data,372,0.060351616049117,2,0,0.060351616049117,0
ALAS1,0.0978012902647497,0.0436794023505629,confidential_restricted_data,373,0.0707403463076563,2,0,0.0707403463076563,0
ALAS1,0.0842093446391286,0.0383562779878597,confidential_restricted_data,374,0.0612828113134941,2,0,0.0612828113134941,0
ALAS1,0.0766309346732051,0.0365653091787979,confidential_restricted_data,375,0.0565981219260015,2,0,0.0565981219260015,0
ALAS1,0.0786994494127506,0.0347743791737476,confidential_restricted_data,376,0.0567369142932491,2,0,0.0567369142932491,0
ALAS1,0.0724924489144395,0.0273120762138647,confidential_restricted_data,377,0.0499022625641521,2,0,0.0499022625641521,0
ALAS1,0.0647900264348772,0.029948757063978,confidential_restricted_data,378,0.0473693917494276,2,0,0.0473693917494276,0
ALAS1,0.0596446693881308,0.0274612905731698,confidential_restricted_data,379,0.0435529799806503,2,0,0.0435529799806503,0
ALAS1,0.0593888216479959,0.0265160845488669,confidential_restricted_data,380,0.0429524530984314,2,0,0.0429524530984314,0
ALAS1,0.0566041382649216,0.0203472003863287,confidential_restricted_data,381,0.0384756693256251,2,0,0.0384756693256251,0
ALAS1,0.0474667976737139,0.0188547498435962,confidential_restricted_data,382,0.033160773758655,2,0,0.033160773758655,0
ALAS1,0.043286931296859,0.0215411913662367,confidential_restricted_data,383,0.0324140613315478,2,0,0.0324140613315478,0
ALAS1,0.0518334882059621,0.0257698460940864,confidential_restricted_data,384,0.0388016671500242,2,0,0.0388016671500242,0
ALAS1,0.0686568166336609,0.0358688164719248,confidential_restricted_data,385,0.0522628165527928,2,0,0.0522628165527928,0
ALAS1,0.0728251118146144,0.0426843854572613,confidential_restricted_data,386,0.0577547486359378,2,0,0.0577547486359378,0
ALAS1,0.0850422204459549,0.0435301113782092,confidential_restricted_data,387,0.064286165912082,2,0,0.064286165912082,0
ALAS1,0.0838862685142787,0.0475598184360296,confidential_restricted_data,388,0.0657230434751541,2,0,0.0657230434751541,0
ALAS1,0.0767300167806052,0.0418386733664611,confidential_restricted_data,389,0.0592843450735331,2,0,0.0592843450735331,0
ALAS1,0.0732332449718076,0.0388040016587222,confidential_restricted_data,390,0.0560186233152649,2,0,0.0560186233152649,0
ALAS1,0.0798066387296975,0.0400975134861974,confidential_restricted_data,391,0.0599520761079474,2,0,0.0599520761079474,0
ALAS1,0.0753705521596002,0.0412417044920792,confidential_restricted_data,392,0.0583061283258397,2,0,0.0583061283258397,0
ALAS1,0.0840561346760928,0.0340281680807702,confidential_restricted_data,393,0.0590421513784314,2,0,0.0590421513784314,0
ALAS1,0.0699276481934508,0.0351226053789474,confidential_restricted_data,394,0.0525251267861991,2,0,0.0525251267861991,0
ALAS1,0.0668328443051975,0.0278592908830546,confidential_restricted_data,395,0.047346067594126,2,0,0.047346067594126,0
ALAS1,0.0625874740853475,0.027909044093272,confidential_restricted_data,396,0.0452482590893097,2,0,0.0452482590893097,0
ALAS1,0.0549614009000411,0.0244266641367777,confidential_restricted_data,397,0.0396940325184094,2,0,0.0396940325184094,0
ALAS1,0.0402431702507202,0.0171633078519494,confidential_restricted_data,398,0.0287032390513348,2,0,0.0287032390513348,0
ALAS1,0.0360119724105324,0.0168648005303413,confidential_restricted_data,399,0.0264383864704368,2,0,0.0264383864704368,0
ALAS1,0.0401649550981311,0.0158201109202722,confidential_restricted_data,400,0.0279925330092016,2,0,0.0279925330092016,0
ALAS1,0.0341618984245789,0.0142281087355068,confidential_restricted_data,401,0.0241950035800428,2,0,0.0241950035800428,0
ALAS1,0.0715258863939651,0.0341276356971932,confidential_restricted_data,402,0.0528267610455791,2,0,0.0528267610455791,0
ALAS1,0.0914919657601247,0.0326351836619987,confidential_restricted_data,403,0.0620635747110616,2,0,0.0620635747110616,0
ALAS1,0.0724141391515755,0.03691356473575,confidential_restricted_data,404,0.0546638519436627,2,0,0.0546638519436627,0
ALAS1,0.0853846665275951,0.034973389029693,confidential_restricted_data,405,0.060179027778644,2,0,0.060179027778644,0
ALAS1,0.0845721031875131,0.038455785403269,confidential_restricted_data,406,0.061513944295391,2,0,0.061513944295391,0
ALAS1,0.0750729944618115,0.031789395505386,confidential_restricted_data,407,0.0534311949835987,2,0,0.0534311949835987,0
ALAS1,0.0758647351582239,0.0338788820832898,confidential_restricted_data,408,0.0548718086207568,2,0,0.0548718086207568,0
ALAS1,0.0770982663177299,0.0359185950539959,confidential_restricted_data,409,0.0565084306858629,2,0,0.0565084306858629,0
ALAS1,0.0842391169357656,0.0365653086813105,confidential_restricted_data,410,0.060402212808538,2,0,0.060402212808538,0
ALAS1,0.0706043068676171,0.0292025260715074,confidential_restricted_data,411,0.0499034164695622,2,0,0.0499034164695622,0
ALAS1,0.0672934071234715,0.027660315353735,confidential_restricted_data,412,0.0474768612386032,2,0,0.0474768612386032,0
ALAS1,0.0664563672669507,0.0266653257724877,confidential_restricted_data,413,0.0465608465197192,2,0,0.0465608465197192,0
ALAS1,0.0522932510284939,0.0236306311803317,confidential_restricted_data,414,0.0379619411044128,2,0,0.0379619411044128,0
ALAS1,0.0447106973720489,0.0216904373657359,confidential_restricted_data,415,0.0332005673688924,2,0,0.0332005673688924,0
ALAS1,0.0397620722123965,0.0189542473092589,confidential_restricted_data,416,0.0293581597608277,2,0,0.0293581597608277,0
ALAS1,0.0439876844535692,0.01815830240807,confidential_restricted_data,417,0.0310729934308196,2,0,0.0310729934308196,0
ALAS1,0.0387893097249192,0.018257770024493,confidential_restricted_data,418,0.0285235398747061,2,0,0.0285235398747061,0
ALAS1,0.0517400419967106,0.0182577749993663,confidential_restricted_data,419,0.0349989084980384,2,0,0.0349989084980384,0
ALAS1,0.098639636701143,0.0182080163167883,confidential_restricted_data,420,0.0584238265089656,2,0,0.0584238265089656,0
ALAS1,0.0883727895464949,0.014178398806687,confidential_restricted_data,421,0.0512755941765909,2,0,0.0512755941765909,0
ALAS1,0.1190481137127936,0.035470846508767,confidential_restricted_data,422,0.0772594801107803,2,0,0.0772594801107803,0
ALAS1,0.109756335620173,0.0542260889369538,confidential_restricted_data,423,0.0819912122785634,2,0,0.0819912122785634,0
ALAS1,0.134517280485276,0.036217067551491,confidential_restricted_data,424,0.0853671740183835,2,0,0.0853671740183835,0
ALAS1,0.1188208873772173,0.029799495940864,confidential_restricted_data,425,0.0743101916590406,2,0,0.0743101916590406,0
ALAS1,0.1167132135646454,0.0265658019399966,confidential_restricted_data,426,0.071639507752321,2,0,0.071639507752321,0
ALAS1,0.1102436875174283,0.0252723761778292,confidential_restricted_data,427,0.0677580318476287,2,0,0.0677580318476287,0
ALAS1,0.0917894156740559,0.0205959952916804,confidential_restricted_data,428,0.0561927054828681,2,0,0.0561927054828681,0
ALAS1,0.0730348580037018,0.0128849118535783,confidential_restricted_data,429,0.04295988492864,2,0,0.04295988492864,0
ALAS1,0.0861695389970882,0.0142281602254453,confidential_restricted_data,430,0.0501988496112667,2,0,0.0501988496112667,0
ALAS1,0.1063829116578929,0.0204964744441132,confidential_restricted_data,431,0.063439693051003,2,0,0.063439693051003,0
ALAS1,0.11020673082789,0.0191532671149508,confidential_restricted_data,432,0.0646799989714204,2,0,0.0646799989714204,0
ALAS1,0.1089712427925713,0.0223869347489899,confidential_restricted_data,433,0.0656790887707806,2,0,0.0656790887707806,0
ALAS1,0.117528805631123,0.0325357060958291,confidential_restricted_data,434,0.075032255863476,2,0,0.075032255863476,0
ALAS1,0.0975617574078444,0.0293517473956351,confidential_restricted_data,435,0.0634567524017397,2,0,0.0634567524017397,0
ALAS1,0.101552736167234,0.0289537674827307,confidential_restricted_data,436,0.0652532518249823,2,0,0.0652532518249823,0
ALAS1,0.0897366685152636,0.0254216074517034,confidential_restricted_data,437,0.0575791379834835,2,0,0.0575791379834835,0
ALAS1,0.1069708773909231,0.0249738449768294,confidential_restricted_data,438,0.0659723611838762,2,0,0.0659723611838762,0
ALAS1,0.1013129362458818,0.0230834468578687,confidential_restricted_data,439,0.0621981915518752,2,0,0.0621981915518752,0
ALAS1,0.0495689936711282,0.0083080418652501,confidential_restricted_data,440,0.0289385177681891,2,0,0.0289385177681891,0
ALAS1,0.0845498877368849,0.017760277721306,confidential_restricted_data,441,0.0511550827290954,2,0,0.0511550827290954,0
ALAS1,0.0847969127694846,0.0239291603913822,confidential_restricted_data,442,0.0543630365804334,2,0,0.0543630365804334,0
ALAS1,0.1152313843254228,0.0313914305171015,confidential_restricted_data,443,0.0733114074212621,2,0,0.0733114074212621,0
ALAS1,0.1062939983586482,0.0280085216594416,confidential_restricted_data,444,0.0671512600090449,2,0,0.0671512600090449,0
ALAS1,0.0900704990738947,0.0195512375755959,confidential_restricted_data,445,0.0548108683247453,2,0,0.0548108683247453,0
ALAS1,0.0786377599207124,0.0160191014239604,confidential_restricted_data,446,0.0473284306723364,2,0,0.0473284306723364,0
ALAS1,0.0836513547944662,0.0168648204298345,confidential_restricted_data,447,0.0502580876121503,2,0,0.0502580876121503,0
ALAS1,0.0637519493249547,0.0150738710227784,confidential_restricted_data,448,0.0394129101738665,2,0,0.0394129101738665,0
ALAS1,0.0510288230274376,0.0114919657413311,confidential_restricted_data,449,0.0312603943843843,2,0,0.0312603943843843,0
ALAS1,0.0178355182502477,0.265061129128582,confidential_restricted_data,450,0.1414483236894148,2,0,0.1414483236894148,0
ALAS1,0.0148117211697139,0.1643200590696554,confidential_restricted_data,452,0.0895658901196846,2,0,0.0895658901196846,0
ALAS1,0.0698716963954266,0.018506533588143,confidential_restricted_data,453,0.0441891149917848,2,0,0.0441891149917848,0
ALAS1,0.0418502826555016,0.0042286376640343,confidential_restricted_data,454,0.0230394601597679,2,0,0.0230394601597679,0
ALAS1,0.0671383804036377,0.0083080383828388,confidential_restricted_data,455,0.0377232093932382,2,0,0.0377232093932382,0
ALAS1,0.0484352080885452,0.0048753748224996,confidential_restricted_data,456,0.0266552914555224,2,0,0.0266552914555224,0
ALAS1,0.0513742846618909,0.0050743702513124,confidential_restricted_data,457,0.0282243274566016,2,0,0.0282243274566016,0
ALAS1,0.05863636098205,0.0052733656801252,confidential_restricted_data,458,0.0319548633310876,2,0,0.0319548633310876,0
ALAS1,0.0258105584405728,0.0023879391759057,confidential_restricted_data,459,0.0140992488082392,2,0,0.0140992488082392,0
ALAS1,0.0266885190373908,0.003183917906233,confidential_restricted_data,460,0.0149362184718119,2,0,0.0149362184718119,0
ALAS1,0.0324944689755447,0.0046266366804521,confidential_restricted_data,461,0.0185605528279984,2,0,0.0185605528279984,0
ALAS1,0.0472562790336478,0.0044773862533157,confidential_restricted_data,462,0.0258668326434817,2,0,0.0258668326434817,0
ALAS1,0.0333649661390305,0.0042286388082551,confidential_restricted_data,463,0.0187968024736428,2,0,0.0187968024736428,0
ALAS1,0.029294174630764,0.0028854260564808,confidential_restricted_data,464,0.0160898003436224,2,0,0.0160898003436224,0
ALAS1,0.0455310199522722,0.0098502491006113,confidential_restricted_data,465,0.0276906345264417,2,0,0.0276906345264417,0
ALAS1,0.0278196004427492,0.0048256270846429,confidential_restricted_data,466,0.016322613763696,2,0,0.016322613763696,0
ALAS1,0.0281111641604628,0.0055718580771134,confidential_restricted_data,467,0.0168415111187881,2,0,0.0168415111187881,0
ALAS1,0.0347204643140797,0.00457688640541,confidential_restricted_data,468,0.0196486753597448,2,0,0.0196486753597448,0
ALAS1,0.0330958238588727,0.0055221043694088,confidential_restricted_data,469,0.0193089641141407,2,0,0.0193089641141407,0
ALAS1,0.03054388414728,0.0035321605285146,confidential_restricted_data,470,0.0170380223378973,2,0,0.0170380223378973,0
ALAS1,0.0359927018544107,0.0032834154216445,confidential_restricted_data,471,0.0196380586380276,2,0,0.0196380586380276,0
ALAS1,0.0420264230354203,0.0053231183928552,confidential_restricted_data,472,0.0236747707141377,2,0,0.0236747707141377,0
ALAS1,0.0337300983274766,0.0035321605285146,confidential_restricted_data,473,0.0186311294279956,2,0,0.0186311294279956,0
ALAS1,0.0547526547056317,0.0033829138325331,confidential_restricted_data,474,0.0290677842690823,2,0,0.0290677842690823,0
ALAS1,0.0276154661998421,0.0024874366415685,confidential_restricted_data,475,0.0150514514207053,2,0,0.0150514514207053,0
ALAS1,0.0396053892139524,0.0045271334936851,confidential_restricted_data,476,0.0220662613538187,2,0,0.0220662613538187,0
ALAS1,0.1693789895566112,0.1792944530237516,confidential_restricted_data,478,0.1743367212901814,2,0,0.1743367212901814,0
ALAS1,0.1531827152766626,0.2248147027604004,confidential_restricted_data,479,0.1889987090185315,2,0,0.1889987090185315,0
ALAS1,0.0483064985939164,0.0257201058185396,confidential_restricted_data,480,0.037013302206228,2,0,0.037013302206228,0
ALAS1,0.0545358798114372,0.1053679713528886,confidential_restricted_data,481,0.0799519255821629,2,0,0.0799519255821629,0
ALAS1,0.0374420977333145,0.0331824176834457,confidential_restricted_data,482,0.0353122577083801,2,0,0.0353122577083801,0
ALAS1,0.0548853282510194,0.0292522399802258,confidential_restricted_data,483,0.0420687841156226,2,0,0.0420687841156226,0
ALAS1,0.0502918089858693,0.0657678297779447,confidential_restricted_data,484,0.058029819381907,2,0,0.058029819381907,0
ALAS1,0.0399471706284715,0.0408436852776759,confidential_restricted_data,485,0.0403954279530737,2,0,0.0403954279530737,0
ALAS1,0.0375670467689151,0.1018356416786824,confidential_restricted_data,486,0.0697013442237987,2,0,0.0697013442237987,0
ALAS1,0.0353162072512275,0.1184516930725063,confidential_restricted_data,487,0.0768839501618669,2,0,0.0768839501618669,0
ALAS1,0.0329606904463373,0.0722351774832061,confidential_restricted_data,488,0.0525979339647717,2,0,0.0525979339647717,0
ALAS1,0.0399298761097372,0.0539276512635717,confidential_restricted_data,489,0.0469287636866544,2,0,0.0469287636866544,0
ALAS1,0.0804712423782022,0.2500370874315821,confidential_restricted_data,490,0.1652541649048921,2,0,0.1652541649048921,0
ALAS1,0.0564937903492163,0.0687030199396154,confidential_restricted_data,491,0.0625984051444158,2,0,0.0625984051444158,0
ALAS1,0.0335488801302715,0.0764140844731991,confidential_restricted_data,492,0.0549814823017353,2,0,0.0549814823017353,0
ALAS1,0.0110494884982911,0.0286552363812284,confidential_restricted_data,493,0.0198523624397597,2,0,0.0198523624397597,0
ALAS1,0.0518248882517324,0.1165115173664493,confidential_restricted_data,494,0.0841682028090908,2,0,0.0841682028090908,0
ALAS1,0.0171703469400936,0.0364160903421068,confidential_restricted_data,495,0.0267932186411002,2,0,0.0267932186411002,0
ALAS1,0.003909942064931,0.1439729124119581,confidential_restricted_data,496,0.0739414272384445,2,0,0.0739414272384445,0
ALAS1,0.0279180538109806,0.0635291014789328,confidential_restricted_data,497,0.0457235776449567,2,0,0.0457235776449567,0
ALAS1,0.0206702217263887,0.1287992106070069,confidential_restricted_data,498,0.0747347161666978,2,0,0.0747347161666978,0
